title,company,location,description,category,created,salary_min,salary_max
Behavior Technician,Proud Moments ABA,"Rego Park, Queens","Part Time Opportunity- Mainly Afternoons Proud Moments ABA is a national behavioral health organization, providing the gold standard of Applied Behavior Analysis (ABA) services for children on the autism spectrum from birth to age 21. We are looking for Behavior Technicians (BT's) to join our growing team. Our BT's are an essential part of the treatment team- providing 1-1 specialized treatment in partnership with our Board Certified Behavior Analysts to our clients in a home-based setting. If …",Healthcare & Nursing Jobs,2025-03-26T20:44:40Z,55880.95,55880.95
"Behavior Technician, willing to train",Proud Moments ABA,"Bushwick and Williamsburg, Brooklyn","Proud Moments ABA is a national behavioral health organization, providing the gold standard of Applied Behavior Analysis (ABA) services for children on the autism spectrum from birth to age 21. We are looking for Behavior Technicians (BT's) to join our growing team. Our BT's are an essential part of the treatment team- providing 1-1 specialized treatment in partnership with our Board Certified Behavior Analysts to our clients in a home-based setting. If you are looking for a career that allows …",Healthcare & Nursing Jobs,2025-04-16T20:58:26Z,61094.08,61094.08
"Behavior Technician, willing to train",Proud Moments ABA,"Long Island City, Queens","Proud Moments ABA is a national behavioral health organization, providing the gold standard of Applied Behavior Analysis (ABA) services for children on the autism spectrum from birth to age 21. We are looking for Behavior Technicians (BT's) to join our growing team. Our BT's are an essential part of the treatment team- providing 1-1 specialized treatment in partnership with our Board Certified Behavior Analysts to our clients in a home-based setting. If you are looking for a career that allows …",Healthcare & Nursing Jobs,2025-04-16T20:58:26Z,54723.55,54723.55
Senior Software Engineer,Morningstar,"New York City, New York","About the Role As a senior software engineer in the Core Analytics Platform, you will be working in a cross-functional team, collaborating with teammates in Toronto, Chicago, New York, and Mumbai. As senior member of the team, you will be working closely with product managers and other engineering leads to work closely with the quantitative analysts (aka data scientists) and calculation engine developers and help them by building a platform to allow them to collaboratively build then easily dep…",IT Jobs,2025-01-25T07:11:31Z,300.0,600.0
Budget Analyst,"The Child Center Of Ny, Inc.","Forest Hills, Queens","The Child Center of NY strengthens children and families with skills, opportunities, and emotional support to build healthy, successful lives. Founded in 1953, The Child Center of NY has become a powerful community presence throughout the city. With 50 locations and 100 programs in NYC’s most under-served communities, our 1,000 results-oriented professionals make a difference for more than 40,000 children and their families each year . In this role you will: SUMMARY The Budget Analyst is respon…",Accounting & Finance Jobs,2024-09-20T10:20:26Z,57281.36,57281.36
"Sr. Data Engineer, Analytics",Quizlet,"New York City, New York","About Quizlet: Quizlet is the popular, global learning platform and app that millions of students, teachers and everyday people use to study any subject imaginable for school, work or as part of their personal interests  including two-thirds of high school students and half of all college students in the US. Combining cognitive science and machine learning, Quizlet guides students through adaptive study activities to confidently reach their learning goals. Valued at $1 billion, Quizlet has rais…",Engineering Jobs,2025-03-26T20:04:49Z,161000.0,207000.0
"Software Engineer 3, Data Platforms",MongoDB,"New York City, New York","MongoDB’s mission is to empower innovators to create, transform, and disrupt industries by unleashing the power of software and data. We enable organizations of all sizes to easily build, scale, and run modern applications by helping them modernize legacy workloads, embrace innovation, and unleash AI. Our industry-leading developer data platform, MongoDB Atlas, is the only globally distributed, multi-cloud database and is available in more than 115 regions across AWS, Google Cloud, and Microsof…",IT Jobs,2025-02-03T14:05:40Z,163730.28,163730.28
Senior Data Scientist - Generative AI (Data Science Lab),Spartan Technologies,"Chelsea and Clinton, Manhattan","Senior Data Scientist (Generative AI), Data Science Lab Direct Hire Hybrid Office locations : NYC, NY | Holmdel, NJ | Stamford, CT | Bethlehem, PA, Boston, MA We are seeking a Senior Data Scientist - Generative AI to be a contributor with a strong background in LLM and Generative AI . You will be responsible developing advanced data science solutions, leveraging machine learning and artificial intelligence, to drive enterprise-wide innovation across various business lines and Company’s products…",IT Jobs,2024-08-01T05:05:06Z,186073.81,186073.81
Enterprise Account Manager,Riskified,"New York City, New York","About Us Riskified empowers businesses to unleash ecommerce growth by taking risk off the table. Many of the world’s biggest brands and publicly traded companies selling online rely on Riskified for guaranteed protection against chargebacks, to fight fraud and policy abuse at scale, and to improve customer retention. Developed and managed by the largest team of ecommerce risk analysts, data scientists and researchers, Riskified’s AI-powered fraud and risk intelligence platform analyzes the indi…",Sales Jobs,2025-03-31T22:52:52Z,130000.0,140000.0
"Staff Product Manager, Data Platform",Squarespace,"New York City, New York","As a Staff Product Manager focused on our Data Platform, you'll play a crucial role in shaping, prioritizing, and delivering data initiatives aligned with strategic business objectives. Your work will directly empower analytics engineers, data scientists, and analysts by providing reliable, scalable data products and services. You'll apply a product-oriented approach to scope, understand, and prioritize development across: Data Collection, Orchestration, and Transformation Data Storage Data Gov…",IT Jobs,2025-04-17T20:31:51Z,185500.0,299000.0
"Lead Director, Data Science",CVS Health,"Grand Central, Manhattan","At CVS Health, we're building a world of health around every consumer and surrounding ourselves with dedicated colleagues who are passionate about transforming health care. As the nation's leading health solutions company, we reach millions of Americans through our local presence, digital channels and more than 300,000 purpose-driven colleagues - caring for people where, when and how they choose in a way that is uniquely more connected, more convenient and more compassionate. And we do it all w…",Consultancy Jobs,2025-03-11T10:45:27Z,152259.56,152259.56
